  0.42853198E+00  0.12104747E+02
  0.43402598E+00  0.12138897E+02
  0.43951998E+00  0.12171557E+02
  0.44501398E+00  0.12200757E+02
  0.45050798E+00  0.12222216E+02
  0.45600198E+00  0.12232041E+02
  0.46149598E+00  0.12233589E+02
  0.46698998E+00  0.12231443E+02
  0.47248398E+00  0.12227581E+02
  0.47797798E+00  0.12222730E+02
  0.48347198E+00  0.12217192E+02
  0.48896597E+00  0.12211109E+02
  0.49445997E+00  0.12204566E+02
  0.49995397E+00  0.12197627E+02
  0.50544797E+00  0.12190346E+02
  0.51094197E+00  0.12182782E+02
  0.51643597E+00  0.12174998E+02
  0.52192997E+00  0.12167064E+02
  0.52742397E+00  0.12159058E+02
  0.53291797E+00  0.12151066E+02
  0.53841197E+00  0.12143179E+02
  0.54390597E+00  0.12135496E+02
  0.54939997E+00  0.12128118E+02
  0.55488307E+00  0.12108361E+02
  0.56036618E+00  0.12088544E+02
  0.56584928E+00  0.12068883E+02
  0.57133238E+00  0.12049591E+02
  0.57681548E+00  0.12030864E+02
  0.58229858E+00  0.12012883E+02
  0.58778168E+00  0.11995800E+02
  0.59326479E+00  0.11979739E+02
  0.59874789E+00  0.11964793E+02
  0.60423099E+00  0.11951018E+02
  0.60971409E+00  0.11938431E+02
  0.61519719E+00  0.11927010E+02
  0.62068030E+00  0.11916691E+02
  0.62616340E+00  0.11907364E+02
  0.63164650E+00  0.11898873E+02
  0.63712960E+00  0.11891018E+02
  0.64261270E+00  0.11883555E+02
  0.64809581E+00  0.11876205E+02
  0.65357891E+00  0.11868663E+02
  0.65906201E+00  0.11860618E+02
  0.66454511E+00  0.11851776E+02
  0.67002821E+00  0.11841889E+02
  0.67551131E+00  0.11830784E+02
  0.68099442E+00  0.11818389E+02
  0.68647752E+00  0.11804750E+02
  0.69196062E+00  0.11790021E+02
  0.69744372E+00  0.11774459E+02
  0.70292682E+00  0.11758395E+02
  0.70840993E+00  0.11742207E+02
  0.71389303E+00  0.11726288E+02
  0.71937613E+00  0.11711030E+02
  0.72485923E+00  0.11696803E+02
  0.73034233E+00  0.11683942E+02
  0.73582543E+00  0.11672745E+02
  0.74130854E+00  0.11663466E+02
  0.74679164E+00  0.11656315E+02
  0.75227474E+00  0.11651460E+02
  0.75775784E+00  0.11649026E+02
  0.76324094E+00  0.11649099E+02
  0.76872405E+00  0.11651729E+02
  0.77420715E+00  0.11656927E+02
  0.77969025E+00  0.11664673E+02
  0.78517335E+00  0.11674916E+02
  0.79065645E+00  0.11687576E+02
  0.79613956E+00  0.11702547E+02
  0.80162266E+00  0.11719695E+02
  0.80710576E+00  0.11738868E+02
  0.81258886E+00  0.11759890E+02
  0.81807196E+00  0.11782567E+02
  0.82355506E+00  0.11806688E+02
  0.82903817E+00  0.11832029E+02
  0.83452127E+00  0.11858351E+02
  0.84000437E+00  0.11885406E+02
  0.84548747E+00  0.11912936E+02
  0.85097057E+00  0.11940677E+02
  0.85645368E+00  0.11968361E+02
  0.86193678E+00  0.11995718E+02
  0.86741988E+00  0.12022476E+02
  0.87290298E+00  0.12048367E+02
  0.87838608E+00  0.12073129E+02
  0.88386918E+00  0.12096505E+02
  0.88935229E+00  0.12118249E+02
  0.89483539E+00  0.12138126E+02
  0.90031849E+00  0.12155919E+02
  0.90580159E+00  0.12171429E+02
  0.91128469E+00  0.12184477E+02
  0.91676780E+00  0.12194913E+02
  0.92225090E+00  0.12202615E+02
  0.92773400E+00  0.12207493E+02
  0.93321710E+00  0.12209496E+02
  0.93870020E+00  0.12208616E+02
  0.94418331E+00  0.12204887E+02
  0.94966641E+00  0.12198393E+02
  0.95514951E+00  0.12189264E+02
  0.96063261E+00  0.12177677E+02
  0.96611571E+00  0.12163855E+02
  0.97159881E+00  0.12148056E+02
  0.97708192E+00  0.12130568E+02
  0.98256502E+00  0.12111703E+02
  0.98804812E+00  0.12091783E+02
  0.99353122E+00  0.12071133E+02
  0.99901432E+00  0.12050079E+02
  0.10044974E+01  0.12028930E+02
  0.10099805E+01  0.12007985E+02
  0.10154636E+01  0.11987523E+02
  0.10209467E+01  0.11967800E+02
  0.10264298E+01  0.11949049E+02
  0.10319129E+01  0.11931482E+02
  0.10373960E+01  0.11915284E+02
  0.10428791E+01  0.11900614E+02
  0.10483622E+01  0.11887609E+02
  0.10538453E+01  0.11876379E+02
  0.10593284E+01  0.11867010E+02
  0.10648115E+01  0.11859566E+02
  0.10702946E+01  0.11854083E+02
  0.10757777E+01  0.11850577E+02
  0.10812609E+01  0.11849040E+02
  0.10867440E+01  0.11849440E+02
  0.10922271E+01  0.11851726E+02
  0.10977102E+01  0.11855825E+02
  0.11031933E+01  0.11861645E+02
  0.11086764E+01  0.11869076E+02
  0.11141595E+01  0.11877991E+02
  0.11196426E+01  0.11888250E+02
  0.11251257E+01  0.11899698E+02
  0.11306088E+01  0.11912172E+02
  0.11360919E+01  0.11925500E+02
  0.11415750E+01  0.11939506E+02
  0.11470581E+01  0.11954011E+02
  0.11525412E+01  0.11968835E+02
  0.11580243E+01  0.11983806E+02
  0.11635074E+01  0.11998752E+02
  0.11689905E+01  0.12013515E+02
  0.11744736E+01  0.12027945E+02
  0.11799567E+01  0.12041907E+02
  0.11854398E+01  0.12055280E+02
  0.11909229E+01  0.12067962E+02
  0.11964060E+01  0.12079870E+02
  0.12018891E+01  0.12090940E+02
  0.12073722E+01  0.12101131E+02
  0.12128553E+01  0.12110425E+02
  0.12183384E+01  0.12118828E+02
  0.12238215E+01  0.12126369E+02
  0.12293046E+01  0.12133101E+02
  0.12347877E+01  0.12139098E+02
  0.12402708E+01  0.12144457E+02
  0.12457539E+01  0.12149292E+02
  0.12512370E+01  0.12153731E+02
  0.12567201E+01  0.12157917E+02
  0.12622032E+01  0.12161995E+02
  0.12676863E+01  0.12166119E+02
  0.12731694E+01  0.12170437E+02
  0.12786525E+01  0.12175095E+02
  0.12841356E+01  0.12180232E+02
  0.12896187E+01  0.12185974E+02
  0.12951018E+01  0.12192433E+02
  0.13005849E+01  0.12199706E+02
  0.13060680E+01  0.12207872E+02
  0.13115511E+01  0.12216992E+02
  0.13170342E+01  0.12227107E+02
  0.13225173E+01  0.12238238E+02
  0.13280004E+01  0.12250384E+02
  0.13334835E+01  0.12263524E+02
  0.13389666E+01  0.12277614E+02
  0.13444497E+01  0.12292585E+02
  0.13499328E+01  0.12308347E+02
  0.13554159E+01  0.12324777E+02
  0.13608990E+01  0.12341723E+02
  0.13663821E+01  0.12358995E+02
  0.13718653E+01  0.12376358E+02
  0.13773484E+01  0.12393523E+02
  0.13828315E+01  0.12410141E+02
  0.13883146E+01  0.12425802E+02
  0.13937977E+01  0.12440062E+02
  0.13992808E+01  0.12452497E+02
  0.14047639E+01  0.12462795E+02
  0.14102687E+01  0.12470084E+02
  0.14157735E+01  0.12477458E+02
  0.14212783E+01  0.12484896E+02
  0.14267832E+01  0.12492342E+02
  0.14322880E+01  0.12499739E+02
  0.14377928E+01  0.12507029E+02
  0.14432976E+01  0.12514147E+02
  0.14488025E+01  0.12521028E+02
  0.14543073E+01  0.12527605E+02
  0.14598121E+01  0.12533811E+02
  0.14653169E+01  0.12539582E+02
  0.14708217E+01  0.12544858E+02
  0.14763266E+01  0.12549590E+02
  0.14818314E+01  0.12553737E+02
  0.14873362E+01  0.12557276E+02
  0.14928410E+01  0.12560197E+02
  0.14983459E+01  0.12562506E+02
  0.15038507E+01  0.12564226E+02
  0.15093555E+01  0.12565391E+02
  0.15148603E+01  0.12566048E+02
  0.15203652E+01  0.12566250E+02
  0.15258700E+01  0.12566053E+02
  0.15313748E+01  0.12565516E+02
  0.15368796E+01  0.12564696E+02
  0.15423845E+01  0.12563646E+02
  0.15478893E+01  0.12562413E+02
  0.15533941E+01  0.12561040E+02
  0.15588989E+01  0.12559563E+02
  0.15644037E+01  0.12558008E+02
  0.15699086E+01  0.12556398E+02
  0.15754134E+01  0.12554744E+02
  0.15809182E+01  0.12553056E+02
  0.15864230E+01  0.12551334E+02
  0.15919279E+01  0.12549576E+02
  0.15974327E+01  0.12547772E+02
  0.16029375E+01  0.12545914E+02
  0.16084423E+01  0.12543987E+02
  0.16139472E+01  0.12541978E+02
  0.16194520E+01  0.12539873E+02
  0.16249568E+01  0.12537658E+02
  0.16304616E+01  0.12535321E+02
  0.16359665E+01  0.12532854E+02
  0.16414713E+01  0.12530248E+02
  0.16469761E+01  0.12527502E+02
  0.16524809E+01  0.12524615E+02
  0.16579857E+01  0.12521590E+02
  0.16634906E+01  0.12518437E+02
  0.16689954E+01  0.12515166E+02
  0.16745002E+01  0.12511794E+02
  0.16800050E+01  0.12508341E+02
  0.16855099E+01  0.12504828E+02
  0.16910147E+01  0.12501282E+02
  0.16965201E+01  0.12497731E+02
  0.17020256E+01  0.12494207E+02
  0.17075310E+01  0.12490743E+02
  0.17130364E+01  0.12487373E+02
  0.17185418E+01  0.12484132E+02
  0.17240473E+01  0.12481056E+02
  0.17295527E+01  0.12478182E+02
  0.17350581E+01  0.12475542E+02
  0.17405636E+01  0.12473172E+02
  0.17460690E+01  0.12471102E+02
  0.17515744E+01  0.12469362E+02
  0.17570799E+01  0.12467978E+02
  0.17625853E+01  0.12466972E+02
  0.17680907E+01  0.12466365E+02
  0.17735962E+01  0.12466170E+02
  0.17791016E+01  0.12466399E+02
  0.17846070E+01  0.12467056E+02
  0.17901125E+01  0.12468143E+02
  0.17956179E+01  0.12469656E+02
  0.18011233E+01  0.12471586E+02
  0.18066288E+01  0.12473920E+02
  0.18121342E+01  0.12476638E+02
  0.18176396E+01  0.12479719E+02
  0.18231451E+01  0.12483136E+02
  0.18286505E+01  0.12486859E+02
  0.18341559E+01  0.12490856E+02
  0.18396614E+01  0.12495089E+02
  0.18451668E+01  0.12499521E+02
  0.18506722E+01  0.12504111E+02
  0.18561776E+01  0.12508820E+02
  0.18616831E+01  0.12513606E+02
  0.18671885E+01  0.12518426E+02
  0.18726939E+01  0.12523241E+02
  0.18781994E+01  0.12528009E+02
  0.18837048E+01  0.12532692E+02
  0.18892102E+01  0.12537252E+02
  0.18947157E+01  0.12541655E+02
  0.19002211E+01  0.12545868E+02
  0.19057265E+01  0.12549860E+02
  0.19112320E+01  0.12553604E+02
  0.19167374E+01  0.12557076E+02
  0.19222428E+01  0.12560254E+02
  0.19277483E+01  0.12563121E+02
  0.19332537E+01  0.12565660E+02
  0.19387591E+01  0.12567860E+02
  0.19442646E+01  0.12569712E+02
  0.19497700E+01  0.12571211E+02
  0.19552754E+01  0.12572352E+02
  0.19607809E+01  0.12573135E+02
  0.19662863E+01  0.12573561E+02
  0.19717917E+01  0.12573631E+02
  0.19772971E+01  0.12573345E+02
  0.19828013E+01  0.12570889E+02
  0.19883054E+01  0.12567601E+02
  0.19938095E+01  0.12563777E+02
  0.19993136E+01  0.12559588E+02
  0.20048178E+01  0.12555143E+02
  0.20103219E+01  0.12550512E+02
  0.20158260E+01  0.12545749E+02
  0.20213301E+01  0.12540892E+02
  0.20268343E+01  0.12535972E+02
  0.20323384E+01  0.12531016E+02
  0.20378425E+01  0.12526044E+02
  0.20433466E+01  0.12521073E+02
  0.20488508E+01  0.12516118E+02
  0.20543549E+01  0.12511190E+02
  0.20598590E+01  0.12506299E+02
  0.20653631E+01  0.12501451E+02
  0.20708673E+01  0.12496652E+02
  0.20763714E+01  0.12491905E+02
  0.20818755E+01  0.12487212E+02
  0.20873796E+01  0.12482576E+02
  0.20928838E+01  0.12477994E+02
  0.20983879E+01  0.12473466E+02
  0.21038920E+01  0.12468990E+02
  0.21093961E+01  0.12464562E+02
  0.21149003E+01  0.12460180E+02
  0.21204044E+01  0.12455840E+02
  0.21259085E+01  0.12451537E+02
  0.21314126E+01  0.12447266E+02
  0.21369168E+01  0.12443024E+02
  0.21424209E+01  0.12438804E+02
  0.21479250E+01  0.12434602E+02
  0.21534291E+01  0.12430412E+02
  0.21589333E+01  0.12426231E+02
  0.21644374E+01  0.12422054E+02
  0.21699415E+01  0.12417876E+02
  0.21754456E+01  0.12413694E+02
  0.21809498E+01  0.12409505E+02
  0.21864539E+01  0.12405306E+02
  0.21919580E+01  0.12401097E+02
  0.21974621E+01  0.12396876E+02
  0.22029663E+01  0.12392645E+02
  0.22084704E+01  0.12388404E+02
  0.22139745E+01  0.12384157E+02
  0.22194786E+01  0.12379906E+02
  0.22249828E+01  0.12375656E+02
  0.22304869E+01  0.12371412E+02
  0.22359910E+01  0.12367181E+02
  0.22414951E+01  0.12362969E+02
  0.22469993E+01  0.12358782E+02
  0.22525034E+01  0.12354629E+02
  0.22580075E+01  0.12350516E+02
  0.22635116E+01  0.12346451E+02
  0.22690158E+01  0.12342441E+02
  0.22745199E+01  0.12338494E+02
  0.22800240E+01  0.12334617E+02
  0.22855281E+01  0.12330816E+02
  0.22910323E+01  0.12327097E+02
  0.22965364E+01  0.12323467E+02
  0.23020405E+01  0.12319929E+02
  0.23075446E+01  0.12316489E+02
  0.23130488E+01  0.12313150E+02
  0.23185529E+01  0.12309917E+02
  0.23240570E+01  0.12306790E+02
  0.23295611E+01  0.12303771E+02
  0.23350653E+01  0.12300860E+02
  0.23405694E+01  0.12298057E+02
  0.23460735E+01  0.12295357E+02
  0.23515776E+01  0.12292757E+02
  0.23570818E+01  0.12290250E+02
  0.23625859E+01  0.12287823E+02
  0.23680900E+01  0.12285466E+02
  0.23735941E+01  0.12283159E+02
  0.23790983E+01  0.12280881E+02
  0.23846024E+01  0.12278606E+02
  0.23901065E+01  0.12276303E+02
  0.23956106E+01  0.12273940E+02
  0.24011148E+01  0.12271481E+02
  0.24066189E+01  0.12268897E+02
  0.24121230E+01  0.12266160E+02
  0.24176271E+01  0.12263259E+02
  0.24231313E+01  0.12260191E+02
  0.24286354E+01  0.12256972E+02
  0.24341395E+01  0.12253631E+02
  0.24396436E+01  0.12250203E+02
  0.24451478E+01  0.12246732E+02
  0.24506519E+01  0.12243259E+02
  0.24561560E+01  0.12239821E+02
  0.24616601E+01  0.12236449E+02
  0.24671643E+01  0.12233164E+02
  0.24726684E+01  0.12229980E+02
  0.24781725E+01  0.12226903E+02
  0.24836766E+01  0.12223931E+02
  0.24891808E+01  0.12221056E+02
  0.24946849E+01  0.12218264E+02
  0.25001890E+01  0.12215537E+02
  0.25056931E+01  0.12212853E+02
  0.25111973E+01  0.12210187E+02
  0.25167014E+01  0.12207512E+02
  0.25222055E+01  0.12204798E+02
  0.25277096E+01  0.12202015E+02
  0.25332138E+01  0.12199129E+02
  0.25387179E+01  0.12196108E+02
  0.25442220E+01  0.12192914E+02
  0.25497261E+01  0.12189510E+02
  0.25552303E+01  0.12185858E+02
  0.25607344E+01  0.12181914E+02
  0.25662385E+01  0.12177635E+02
  0.25717426E+01  0.12172972E+02
  0.25772468E+01  0.12167872E+02
  0.25827509E+01  0.12162278E+02
  0.25882550E+01  0.12156128E+02
  0.25937591E+01  0.12149354E+02
  0.25992633E+01  0.12141880E+02
  0.26047674E+01  0.12133630E+02
  0.26102715E+01  0.12124522E+02
  0.26157756E+01  0.12114478E+02
  0.26212798E+01  0.12103427E+02
  0.26267839E+01  0.12091312E+02
  0.26322880E+01  0.12078103E+02
  0.26377921E+01  0.12063802E+02
  0.26432963E+01  0.12048453E+02
  0.26488004E+01  0.12032144E+02
  0.26543045E+01  0.12015004E+02
  0.26598086E+01  0.11997202E+02
  0.26653127E+01  0.11978935E+02
  0.26708169E+01  0.11960417E+02
  0.26763210E+01  0.11941873E+02
  0.26818251E+01  0.11923529E+02
  0.26873292E+01  0.11905600E+02
  0.26928334E+01  0.11888296E+02
  0.26983375E+01  0.11871809E+02
  0.27038416E+01  0.11856313E+02
  0.27093457E+01  0.11841966E+02
  0.27148499E+01  0.11828907E+02
  0.27203540E+01  0.11817252E+02
  0.27258581E+01  0.11807102E+02
  0.27313622E+01  0.11798534E+02
  0.27368664E+01  0.11791609E+02
  0.27423705E+01  0.11786366E+02
  0.27478746E+01  0.11782828E+02
  0.27533787E+01  0.11780999E+02
  0.27588829E+01  0.11780866E+02
  0.27643870E+01  0.11782398E+02
  0.27698911E+01  0.11785552E+02
  0.27753952E+01  0.11790268E+02
  0.27808994E+01  0.11796474E+02
  0.27864035E+01  0.11804085E+02
  0.27919076E+01  0.11813006E+02
  0.27974117E+01  0.11823133E+02
  0.28029159E+01  0.11834353E+02
  0.28084200E+01  0.11846547E+02
  0.28139241E+01  0.11859590E+02
  0.28194282E+01  0.11873355E+02
  0.28249324E+01  0.11887710E+02
  0.28304365E+01  0.11902523E+02
  0.28359406E+01  0.11917659E+02
  0.28414447E+01  0.11932983E+02
  0.28469489E+01  0.11948358E+02
  0.28524530E+01  0.11963640E+02
  0.28579571E+01  0.11978676E+02
  0.28634612E+01  0.11993281E+02
  0.28689654E+01  0.12007207E+02
  0.28744695E+01  0.12020053E+02
  0.28799736E+01  0.12031094E+02
  0.28854777E+01  0.12039144E+02
  0.28909819E+01  0.12043325E+02
  0.28964860E+01  0.12044311E+02
  0.29019901E+01  0.12043408E+02
  0.29074942E+01  0.12041443E+02
  0.29129984E+01  0.12038819E+02
  0.29185025E+01  0.12035733E+02
  0.29240066E+01  0.12032292E+02
  0.29295107E+01  0.12028569E+02
  0.29350149E+01  0.12024617E+02
  0.29405190E+01  0.12020480E+02
  0.29460231E+01  0.12016203E+02
  0.29515272E+01  0.12011829E+02
  0.29570314E+01  0.12007400E+02
  0.29625355E+01  0.12002960E+02
  0.29680396E+01  0.11998554E+02
  0.29735437E+01  0.11994224E+02
  0.29790479E+01  0.11990014E+02
  0.29845520E+01  0.11985964E+02
  0.29900561E+01  0.11982113E+02
  0.29955602E+01  0.11978492E+02
  0.30010644E+01  0.11975131E+02
  0.30065685E+01  0.11972050E+02
  0.30120584E+01  0.11973738E+02
  0.30175483E+01  0.11975907E+02
  0.30230381E+01  0.11978560E+02
  0.30285280E+01  0.11981696E+02
  0.30340179E+01  0.11985306E+02
  0.30395078E+01  0.11989378E+02
  0.30449977E+01  0.11993892E+02
  0.30504876E+01  0.11998822E+02
  0.30559774E+01  0.12004135E+02
  0.30614673E+01  0.12009790E+02
  0.30669572E+01  0.12015742E+02
  0.30724471E+01  0.12021933E+02
  0.30779370E+01  0.12028301E+02
  0.30834269E+01  0.12034776E+02
  0.30889168E+01  0.12041279E+02
  0.30944066E+01  0.12047722E+02
  0.30998965E+01  0.12054015E+02
  0.31053864E+01  0.12060055E+02
  0.31108763E+01  0.12065739E+02
  0.31163662E+01  0.12070955E+02
  0.31218561E+01  0.12075590E+02
  0.31273459E+01  0.12079530E+02
  0.31328358E+01  0.12082666E+02
  0.31383257E+01  0.12084896E+02
  0.31438156E+01  0.12086138E+02
  0.31493055E+01  0.12086335E+02
  0.31547954E+01  0.12085461E+02
  0.31602853E+01  0.12083522E+02
  0.31657751E+01  0.12080556E+02
  0.31712650E+01  0.12076621E+02
  0.31767549E+01  0.12071794E+02
  0.31822448E+01  0.12066157E+02
  0.31877347E+01  0.12059797E+02
  0.31932246E+01  0.12052800E+02
  0.31987144E+01  0.12045250E+02
  0.32042043E+01  0.12037233E+02
  0.32096942E+01  0.12028828E+02
  0.32151841E+01  0.12020115E+02
  0.32206740E+01  0.12011170E+02
  0.32261639E+01  0.12002066E+02
  0.32316538E+01  0.11992869E+02
  0.32371436E+01  0.11983643E+02
  0.32426335E+01  0.11974445E+02
  0.32481234E+01  0.11965323E+02
  0.32536133E+01  0.11956319E+02
  0.32591032E+01  0.11947469E+02
  0.32645931E+01  0.11938798E+02
  0.32700829E+01  0.11930326E+02
  0.32755728E+01  0.11922061E+02
  0.32810627E+01  0.11914009E+02
  0.32865526E+01  0.11906165E+02
  0.32920425E+01  0.11898520E+02
  0.32975324E+01  0.11891059E+02
  0.33030223E+01  0.11883765E+02
  0.33085121E+01  0.11876615E+02
  0.33140020E+01  0.11869584E+02
  0.33194919E+01  0.11862649E+02
  0.33249818E+01  0.11855784E+02
  0.33304717E+01  0.11848965E+02
  0.33359616E+01  0.11842169E+02
  0.33414514E+01  0.11835378E+02
  0.33469413E+01  0.11828575E+02
  0.33524312E+01  0.11821749E+02
  0.33579211E+01  0.11814891E+02
  0.33634110E+01  0.11808001E+02
  0.33689009E+01  0.11801080E+02
  0.33743908E+01  0.11794138E+02
  0.33798806E+01  0.11787189E+02
  0.33853705E+01  0.11780252E+02
  0.33908604E+01  0.11773353E+02
  0.33963503E+01  0.11766523E+02
  0.34018402E+01  0.11759796E+02
  0.34073301E+01  0.11753214E+02
  0.34128199E+01  0.11746820E+02
  0.34183098E+01  0.11740662E+02
  0.34237997E+01  0.11734791E+02
  0.34292896E+01  0.11729260E+02
  0.34347795E+01  0.11724124E+02
  0.34402694E+01  0.11719438E+02
  0.34457593E+01  0.11715257E+02
  0.34512491E+01  0.11711634E+02
  0.34567390E+01  0.11708621E+02
  0.34622289E+01  0.11706268E+02
  0.34677188E+01  0.11704620E+02
  0.34732087E+01  0.11703715E+02
  0.34786986E+01  0.11703588E+02
  0.34841884E+01  0.11704268E+02
  0.34896783E+01  0.11705772E+02
  0.34951682E+01  0.11708114E+02
  0.35006581E+01  0.11711296E+02
  0.35061480E+01  0.11715312E+02
  0.35116379E+01  0.11720145E+02
  0.35171278E+01  0.11725769E+02
  0.35226176E+01  0.11732148E+02
  0.35281075E+01  0.11739234E+02
  0.35335974E+01  0.11746972E+02
  0.35390873E+01  0.11755296E+02
  0.35445772E+01  0.11764132E+02
  0.35500671E+01  0.11773396E+02
  0.35555569E+01  0.11783000E+02
  0.35610468E+01  0.11792847E+02
  0.35665367E+01  0.11802838E+02
  0.35720266E+01  0.11812870E+02
  0.35775165E+01  0.11822837E+02
  0.35830064E+01  0.11832635E+02
  0.35884963E+01  0.11842160E+02
  0.35939861E+01  0.11851312E+02
  0.35994760E+01  0.11859997E+02
  0.36049659E+01  0.11868125E+02
  0.36104558E+01  0.11875618E+02
  0.36159457E+01  0.11882405E+02
  0.36214356E+01  0.11888426E+02
  0.36269254E+01  0.11893634E+02
  0.36324153E+01  0.11897995E+02
  0.36379052E+01  0.11901488E+02
  0.36433951E+01  0.11904107E+02
  0.36488850E+01  0.11905859E+02
  0.36543749E+01  0.11906765E+02
  0.36598648E+01  0.11906860E+02
  0.36653546E+01  0.11906191E+02
  0.36708445E+01  0.11904819E+02
  0.36763344E+01  0.11902815E+02
  0.36818243E+01  0.11900259E+02
  0.36873142E+01  0.11897242E+02
  0.36928041E+01  0.11893859E+02
  0.36982939E+01  0.11890216E+02
  0.37037838E+01  0.11886418E+02
  0.37092737E+01  0.11882579E+02
  0.37147636E+01  0.11878811E+02
  0.37202535E+01  0.11875230E+02
  0.37257434E+01  0.11871951E+02
  0.37312333E+01  0.11869089E+02
  0.37367231E+01  0.11866755E+02
  0.37422130E+01  0.11865061E+02
  0.37477029E+01  0.11864111E+02
  0.37531928E+01  0.11864009E+02
  0.37586827E+01  0.11864851E+02
  0.37641726E+01  0.11866729E+02
  0.37696624E+01  0.11869727E+02
  0.37751523E+01  0.11873923E+02
  0.37806422E+01  0.11879385E+02
  0.37861321E+01  0.11886172E+02
  0.37916220E+01  0.11894334E+02
  0.37971119E+01  0.11903907E+02
  0.38026017E+01  0.11914916E+02
  0.38080916E+01  0.11927372E+02
  0.38135815E+01  0.11941269E+02
  0.38190714E+01  0.11956587E+02
  0.38245613E+01  0.11973286E+02
  0.38300512E+01  0.11991307E+02
  0.38355411E+01  0.12010572E+02
  0.38410309E+01  0.12030979E+02
  0.38465208E+01  0.12052401E+02
  0.38520107E+01  0.12074689E+02
  0.38575006E+01  0.12097667E+02
  0.38629905E+01  0.12121132E+02
  0.38684804E+01  0.12144854E+02
  0.38739702E+01  0.12168575E+02
  0.38794601E+01  0.12192015E+02
  0.38849500E+01  0.12214870E+02
  0.38904399E+01  0.12236820E+02
  0.38959298E+01  0.12257539E+02
  0.39014197E+01  0.12276700E+02
  0.39069096E+01  0.12294000E+02
  0.39123994E+01  0.12309168E+02
  0.39178893E+01  0.12321987E+02
  0.39233792E+01  0.12332317E+02
  0.39288691E+01  0.12340098E+02
  0.39343590E+01  0.12345368E+02
  0.39398489E+01  0.12348256E+02
  0.39453387E+01  0.12348977E+02
  0.39508286E+01  0.12347816E+02
  0.39563185E+01  0.12345117E+02
  0.39618084E+01  0.12341257E+02
  0.39672983E+01  0.12336639E+02
  0.39727882E+01  0.12331669E+02
  0.39782781E+01  0.12326754E+02
  0.39837679E+01  0.12322285E+02
  0.39892578E+01  0.12318637E+02
  0.39947477E+01  0.12316158E+02
  0.40002376E+01  0.12315170E+02
  0.40057275E+01  0.12315964E+02
  0.40112174E+01  0.12318796E+02
  0.40167072E+01  0.12323886E+02
  0.40221971E+01  0.12331416E+02
  0.40276870E+01  0.12341526E+02
  0.40331769E+01  0.12354315E+02
  0.40386668E+01  0.12369835E+02
